24.4724
271, 1.98011, 2
647, 1.96029, 2
1623, 1.94037, 2
1915, 1.92051, 2
2376, 1.9007, 2
2875, 1.88079, 2
3160, 1.86081, 2
3380, 1.84089, 2
4664, 1.82101, 2
5013, 1.80116, 2
5180, 1.78117, 2
5880, 1.76126, 2
6098, 1.74132, 2
6321, 1.72151, 2
6892, 1.70157, 2
7099, 1.68175, 2
7278, 1.66192, 2
7992, 1.64205, 2
8291, 1.62218, 2
8567, 1.60221, 2
9478, 1.58234, 2
9859, 1.56247, 2
10520, 1.54259, 2
11026, 1.52275, 2
11230, 1.50294, 2
11605, 1.48306, 2
12831, 1.46315, 2
13267, 1.44329, 2
13682, 1.42347, 2
13880, 1.40367, 2
14457, 1.38379, 2
14790, 1.36394, 2
14852, 1.34413, 2
15177, 1.32429, 2
16827, 1.30449, 2
17458, 1.28466, 2
17726, 1.26486, 2
17975, 1.24496, 2
18290, 1.22514, 2
18666, 1.20517, 2
18780, 1.18533, 2
18934, 1.16551, 2
18994, 1.14557, 2
20248, 1.12577, 2
20577, 1.1059, 2
20630, 1.08606, 2
21001, 1.06615, 2
21407, 1.04627, 2
21489, 1.02644, 2
22459, 1.00661, 2
22689, 0.986747, 2
22996, 0.966902, 2
23056, 0.947097, 2
24300, 0.927175, 2
25658, 0.907288, 2
26013, 0.887381, 2
27111, 0.867551, 2
27776, 0.847647, 2
28102, 0.82773, 2
28892, 0.807812, 2
29856, 0.787988, 2
30225, 0.76816, 2
30473, 0.748251, 2
31394, 0.728376, 2
31543, 0.708509, 2
32152, 0.688686, 2
32789, 0.66888, 2
33818, 0.649011, 2
34453, 0.629128, 2
34988, 0.60928, 2
35178, 0.589471, 2
35463, 0.569605, 2
36051, 0.549672, 2
36419, 0.529861, 2
36869, 0.510052, 2
37344, 0.49016, 2
37457, 0.470202, 2
37682, 0.450335, 2
38181, 0.430381, 2
38493, 0.410483, 2
39378, 0.390572, 2
39596, 0.370758, 2
39875, 0.350944, 2
40350, 0.331058, 2
41223, 0.311198, 2
41971, 0.291272, 2
42428, 0.271452, 2
43082, 0.251571, 2
43872, 0.231708, 2
44648, 0.211904, 2
45016, 0.192103, 2
45769, 0.1723, 2
46155, 0.1524, 2
46434, 0.132563, 2
46640, 0.112683, 2
47256, 0.0927027, 2
48679, 0.0728104, 2
49137, 0.0529383, 2
50313, 0.0330791, 2
51733, 0.0131999, 0.012085
