2215.13
782643
16836, 1.98016, 2
31394, 1.96033, 2
39540, 1.94053, 2
45949, 1.92071, 2
58041, 1.90089, 2
64789, 1.88092, 2
78072, 1.86111, 2
81701, 1.84116, 2
88749, 1.8213, 2
98994, 1.80144, 2
102013, 1.78159, 2
105914, 1.76175, 2
112320, 1.74186, 2
117638, 1.72203, 2
122518, 1.70221, 2
131726, 1.68235, 2
133494, 1.66242, 2
143669, 1.64256, 2
146442, 1.62273, 2
148259, 1.6029, 2
150303, 1.58308, 2
153816, 1.56321, 2
171810, 1.54337, 2
180999, 1.52352, 2
182021, 1.50369, 2
199619, 1.48389, 2
201863, 1.46392, 2
202999, 1.44408, 2
208981, 1.42421, 2
233663, 1.40433, 2
235501, 1.38448, 2
244004, 1.36462, 2
251213, 1.34471, 2
256434, 1.32486, 2
265784, 1.305, 2
267615, 1.28515, 2
269131, 1.26534, 2
275135, 1.24552, 2
289167, 1.22562, 2
291144, 1.20581, 2
297582, 1.186, 2
300226, 1.16616, 2
317375, 1.14628, 2
321211, 1.12643, 2
331401, 1.10659, 2
336934, 1.08675, 2
343017, 1.06691, 2
347855, 1.04705, 2
351493, 1.0272, 2
360393, 1.00739, 2
367372, 0.987577, 2
396193, 0.967689, 2
416016, 0.947843, 2
455474, 0.928035, 2
464564, 0.908232, 2
469342, 0.888384, 2
493805, 0.86854, 2
497588, 0.848619, 2
531234, 0.82879, 2
531415, 0.808919, 2
552960, 0.789008, 2
564238, 0.769123, 2
569119, 0.749322, 2
570493, 0.729492, 2
574682, 0.709677, 2
585221, 0.689781, 2
586891, 0.66995, 2
593269, 0.650036, 2
601649, 0.630235, 2
608260, 0.610379, 2
612608, 0.590493, 2
613031, 0.57063, 2
618794, 0.550765, 2
620397, 0.530964, 2
622553, 0.51103, 2
623572, 0.491229, 2
625343, 0.471424, 2
627342, 0.451498, 2
642015, 0.431543, 2
642705, 0.411673, 2
647808, 0.391801, 2
649840, 0.371958, 2
654850, 0.352091, 2
664599, 0.332281, 2
668241, 0.312448, 2
671873, 0.292588, 2
684967, 0.272748, 2
689361, 0.252905, 2
690649, 0.233041, 2
692232, 0.213084, 2
724004, 0.193216, 2
724840, 0.173344, 2
727711, 0.153473, 2
728330, 0.133586, 2
730524, 0.113731, 2
750690, 0.093924, 2
758822, 0.0741151, 2
760586, 0.0542871, 2
776421, 0.034468, 2
782843, 0.0146551, 0.0187109
